scenario_name,experiment_id,tier,model,seed,n_total_level,n_steps,arrivals_per_step,n_effective,brier,log_score,mae_prob,abs_error_outcome,calibration_ece,posterior_mean_bias,posterior_variance_ratio,posterior_variance,log_variance,coverage_90_ptrue,coverage_95_ptrue,p_hat,rate_var_vs_n,rate_bias_vs_n,r2_var,r2_bias
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,-1,-1,-1,-1,121.99563597256729,0.009955010364883382,-0.6909356883884387,0.08199325486148183,0.4882141843252274,0.43530927776776673,-0.015719417923248546,1.0087425223472135,0.0024173764496499086,-6.187540262460496,0.4,0.5333333333333333,0.5342805820767516,-0.8881339548942185,0.4764176175417191,0.9998343178509762,0.2608030644419126
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,-1,-1,-1,-1,121.99563597256729,0.00997027431557176,-0.6913730085842675,0.08208755166842256,0.488449350392381,0.4355551676152076,-0.01610835225030842,1.0088193703817907,0.002417616553731426,-6.187439379230345,0.4,0.5333333333333333,0.5338916477496916,-0.8884308313646415,0.5002863556646463,0.9998343031241458,0.2761236849328008
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,-1,-1,-1,-1,116.66666666666667,0.01198781909668568,-0.6997831389482296,0.08945477353165178,0.49074344040738915,0.4377863446978182,-0.01880462344877028,nan,nan,nan,nan,nan,0.5311953765512297,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,-1,-1,-1,-1,116.66666666666667,0.009604059155145119,-0.6899242254634113,0.08111809453140412,0.48797651283373583,0.43513165746079807,-0.014789219490720925,1.0,0.0023218772469764744,-6.185914943689921,0.4666666666666667,0.5333333333333333,0.5352107805092792,-0.8774957397220307,0.4023157564694455,0.9999768509726734,0.15123381056797458
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,1158725111,50,10,5,42.972412999161136,0.018146065368515374,-0.8787717838697205,0.13470733227451048,0.5847073322745104,0.43530927776776673,-0.13470733227451048,1.117885881174861,0.004247234900904016,-5.461487119337349,0.0,1.0,0.41529266772548956,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,1322117303,50,10,5,47.38063950146814,1.720799724716442e-05,-0.7893315873020704,0.004148252312379808,0.5458517476876202,0.43530927776776673,-0.004148252312379808,1.0440346725382987,0.00402557718206354,-5.515086979121858,1.0,1.0,0.5458517476876202,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2195314464,50,10,5,44.67831411783038,0.00012408495601993856,-0.618298262293934,0.01113934271040884,0.4611393427104088,0.43530927776776673,-0.01113934271040884,1.088423442109302,0.004220396813973477,-5.467826123607655,1.0,1.0,0.5388606572895912,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2735729614,50,10,5,38.754573614238275,0.02625372928740621,-0.9468273286478247,0.16203002588226112,0.6120300258822611,0.43530927776776673,-0.16203002588226112,1.208579809790386,0.004484018227218343,-5.407235708834379,0.0,0.0,0.3879699741177389,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,3653403230,50,10,5,49.74427402493117,0.0008653923176992853,-0.5457319021060042,0.02941755118461231,0.42058244881538764,0.43530927776776673,0.02941755118461231,1.004860847957568,0.0038110191456521385,-5.5698586333160645,1.0,1.0,0.5794175511846124,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,1158725111,50,10,5,42.972412999161136,0.018380642796855674,-0.8808638149423615,0.1355752292893347,0.5855752292893346,0.4355551676152076,-0.1355752292893347,1.1172055144941526,0.004244649952690268,-5.462095923704849,0.0,1.0,0.41442477071066536,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,1322117303,50,10,5,47.38063950146814,2.284714906505993e-05,-0.7879417811740635,0.004779869147273796,0.5452201308527262,0.4355551676152076,-0.004779869147273796,1.0442769318959613,0.004026511282978002,-5.514854964552543,1.0,1.0,0.5452201308527262,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2195314464,50,10,5,44.67831411783038,0.00015515067610829514,-0.6207445677825214,0.012455949426209756,0.4624559494262097,0.4355551676152076,-0.012455949426209756,1.0888640633405644,0.004222105336933057,-5.467421380333122,1.0,1.0,0.5375440505737903,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2735729614,50,10,5,38.754573614238275,0.02620749388830722,-0.9464594856828324,0.1618872876056277,0.6118872876056276,0.4355551676152076,-0.1618872876056277,1.2087424892098224,0.004484621793053249,-5.407101114105534,0.0,0.0,0.38811271239437234,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,3653403230,50,10,5,49.74427402493117,0.0008070722477824409,-0.5474740186750383,0.028409017015420313,0.42159098298457964,0.4355551676152076,0.028409017015420313,1.0055171955002706,0.003813508398822391,-5.569205673970275,1.0,1.0,0.5784090170154204,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,1158725111,50,10,5,50.0,0.02255772928994084,-0.9167716167115058,0.15019230769230774,0.6001923076923077,0.4377863446978182,-0.15019230769230774,,nan,nan,nan,nan,0.3998076923076923,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,1322117303,50,10,5,50.0,4.47485207100598e-06,-0.8032196346851779,0.00211538461538463,0.5521153846153847,0.4377863446978182,0.00211538461538463,,nan,nan,nan,nan,0.5521153846153847,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2195314464,50,10,5,50.0,0.0002863905325443827,-0.629089544259725,0.01692307692307704,0.466923076923077,0.4377863446978182,-0.01692307692307704,,nan,nan,nan,nan,0.533076923076923,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2735729614,50,10,5,50.0,0.035445303254437906,-1.0168550752684884,0.18826923076923086,0.6382692307692308,0.4377863446978182,-0.18826923076923086,,nan,nan,nan,nan,0.3617307692307692,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,3653403230,50,10,5,50.0,0.0016154215976331317,-0.5273068499497826,0.04019230769230764,0.4098076923076923,0.4377863446978182,0.04019230769230764,,nan,nan,nan,nan,0.5901923076923077,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,1158725111,50,10,5,50.0,0.016380729186166156,-0.8627196875507794,0.1279872227457341,0.5779872227457341,0.43513165746079807,-0.1279872227457341,1.0,0.0037993456867353157,-5.572926414777034,0.0,1.0,0.42201277725426595,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,1322117303,50,10,5,50.0,1.7484840693931334e-07,-0.7975789081513117,0.0004181487856484978,0.5495818512143515,0.43513165746079807,-0.0004181487856484978,1.0,0.0038557887855164776,-5.558179679274405,1.0,1.0,0.5495818512143515,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2195314464,50,10,5,50.0,0.00030293060470595824,-0.6299938090687005,0.017404901743645618,0.4674049017436456,0.43513165746079807,-0.017404901743645618,1.0,0.0038775320805242773,-5.552556389440578,1.0,1.0,0.5325950982563544,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2735729614,50,10,5,50.0,0.025174548989995865,-0.9381910406967497,0.1586648952667094,0.6086648952667093,0.43513165746079807,-0.1586648952667094,1.0,0.0037101548370198608,-5.596681668187892,0.0,0.0,0.39133510473329064,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,3653403230,50,10,5,50.0,0.0009438670650162768,-0.5434823994921331,0.030722419582713156,0.4192775804172868,0.43513165746079807,0.030722419582713156,1.0,0.0037925839715998817,-5.574707705496954,1.0,1.0,0.5807224195827132,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,874970542,100,20,5,118.69427328200237,0.003030510178651368,-0.9289962809573052,0.05505006974247506,0.6050500697424751,0.43530927776776673,0.05505006974247506,0.8609204316539415,0.001798154856078841,-6.320994219789999,1.0,1.0,0.6050500697424751,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2239334692,100,20,5,78.71704599948932,0.024197577226592458,-0.5016087225698658,0.15555570457746787,0.3944442954225322,0.43530927776776673,-0.15555570457746787,1.2285684724886239,0.0025706584907194225,-5.963593190824463,0.0,0.0,0.3944442954225322,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2593480983,100,20,5,76.4368757861873,0.03067356405774704,-0.981199186725524,0.1751386994862844,0.6251386994862844,0.43530927776776673,-0.1751386994862844,1.2565712890823193,0.002585485254850256,-5.957842069160986,0.0,0.0,0.37486130051371563,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,3515608783,100,20,5,124.26653779423171,0.010713258229484168,-0.42540529290931295,0.10350487055923585,0.3464951294407641,0.43530927776776673,0.10350487055923585,0.8214703115589617,0.0016353139055956458,-6.415920501870873,0.0,0.0,0.6535048705592359,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,3643941644,100,20,5,120.87559335839806,0.0170172317956706,-0.3850007699572008,0.13045011228692216,0.3195498877130778,0.43530927776776673,0.13045011228692216,0.8413698398556437,0.0016097486716101727,-6.43167721676131,0.0,0.0,0.6804501122869222,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,874970542,100,20,5,118.69427328200237,0.003015465532130871,-0.9286499296153523,0.0549132546124419,0.6049132546124419,0.4355551676152076,0.0549132546124419,0.8610239237602259,0.001798371014072819,-6.320874016014444,1.0,1.0,0.6049132546124419,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2239334692,100,20,5,78.71704599948932,0.024312458649942637,-0.5009998407695765,0.15592452869879914,0.3940754713012009,0.4355551676152076,-0.15592452869879914,1.228167283795835,0.002569819042904675,-5.9639197938751405,0.0,0.0,0.3940754713012009,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2593480983,100,20,5,76.4368757861873,0.030755436431456857,-0.9818224915529061,0.17537227954114315,0.6253722795411432,0.4355551676152076,-0.17537227954114315,1.2562575254093162,0.002584839663663265,-5.958091798607596,0.0,0.0,0.3746277204588569,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,3515608783,100,20,5,124.26653779423171,0.010614079902240224,-0.42614039120207575,0.10302465676836892,0.34697534323163104,0.4355551676152076,0.10302465676836892,0.8220043258172938,0.001636376976202275,-6.415270641793959,0.0,0.0,0.653024656768369,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,3643941644,100,20,5,120.87559335839806,0.01696950305187671,-0.38526984444917717,0.13026704514909637,0.3197329548509036,0.4355551676152076,0.13026704514909637,0.8416253623699425,0.001610237549400265,-6.431373564658292,0.0,0.0,0.6802670451490964,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,874970542,100,20,5,100.0,0.003778633217993072,-0.9453864060819274,0.061470588235294055,0.6114705882352941,0.4377863446978182,0.061470588235294055,,nan,nan,nan,nan,0.6114705882352941,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2239334692,100,20,5,100.0,0.029402162629757818,-0.4756666929881959,0.1714705882352942,0.37852941176470584,0.4377863446978182,-0.1714705882352942,,nan,nan,nan,nan,0.37852941176470584,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2593480983,100,20,5,100.0,0.03643607266435987,-1.0241052364935481,0.1908823529411765,0.6408823529411765,0.4377863446978182,-0.1908823529411765,,nan,nan,nan,nan,0.35911764705882354,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,3515608783,100,20,5,100.0,0.012099999999999972,-0.41551544396166595,0.10999999999999988,0.3400000000000001,0.4377863446978182,0.10999999999999988,,nan,nan,nan,nan,0.6599999999999999,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,3643941644,100,20,5,100.0,0.01935371972318337,-0.3723432720964571,0.13911764705882346,0.3108823529411765,0.4377863446978182,0.13911764705882346,,nan,nan,nan,nan,0.6891176470588235,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,874970542,100,20,5,100.0,0.00326394837952708,-0.9342789940521272,0.057130975657055605,0.6071309756570556,0.43513165746079807,0.057130975657055605,1.0,0.00208864232972651,-6.171241027090535,1.0,1.0,0.6071309756570556,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2239334692,100,20,5,100.0,0.024058579119857284,-0.502347858587538,0.1551082819189784,0.39489171808102164,0.43513165746079807,-0.1551082819189784,1.0,0.002092401480490723,-6.169442838911806,0.0,0.0,0.39489171808102164,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2593480983,100,20,5,100.0,0.029783124109868612,-0.974391031948878,0.1725778783907967,0.6225778783907967,0.43513165746079807,-0.1725778783907967,1.0,0.002057571486245281,-6.186228881790477,0.0,0.0,0.37742212160920335,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,3515608783,100,20,5,100.0,0.010106933996136934,-0.42996287055648585,0.1005332482124045,0.34946675178759545,0.43513165746079807,0.1005332482124045,1.0,0.001990715772177081,-6.2192610204056065,0.0,0.0,0.6505332482124045,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,3643941644,100,20,5,100.0,0.016256892994185083,-0.38934200443315486,0.12750252152089026,0.3224974784791097,0.43513165746079807,0.12750252152089026,1.0,0.00191324741553175,-6.258953263101368,0.0,0.0,0.6775025215208903,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,764503839,200,40,5,185.96943226426458,0.008122639753224534,-0.7768020630134225,0.09012568864216536,0.5401256886421653,0.43530927776776673,-0.09012568864216536,1.0691016611889348,0.0012408984044230418,-6.69191964200688,0.0,0.0,0.4598743113578347,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,869849341,200,40,5,208.12642109741387,7.703502338597969e-05,-0.5820048840113957,0.008776959803142526,0.44122304019685743,0.43530927776776673,0.008776959803142526,0.9646577928669541,0.0011089337370670592,-6.804356322563979,1.0,1.0,0.5587769598031426,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,1010932435,200,40,5,227.6072757475232,0.0018728448477138095,-0.5220949219844878,0.043276377479102957,0.406723622520897,0.43530927776776673,0.043276377479102957,0.8865094236560264,0.0009979001527494259,-6.909857334003144,1.0,1.0,0.593276377479103,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2470191679,200,40,5,219.98226998353195,0.002831644741407895,-0.5054845778809,0.053213200819043904,0.39678679918095605,0.43530927776776673,0.053213200819043904,0.9150283542807988,0.0010220544672041947,-6.8859404939003905,0.0,1.0,0.603213200819044,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm,2819322228,200,40,5,245.72860001783806,0.005382369692484902,-0.9764777615976103,0.07336463516221492,0.623364635162215,0.43530927776776673,0.07336463516221492,0.8231556050055842,0.0009032525346390561,-7.009508381808099,0.0,0.0,0.623364635162215,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,764503839,200,40,5,185.96943226426458,0.008185569227421986,-0.777560050809881,0.09047413568209417,0.5404741356820941,0.4355551676152076,-0.09047413568209417,1.0689807807869505,0.0012407580994329797,-6.692032715665538,0.0,0.0,0.4595258643179059,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,869849341,200,40,5,208.12642109741387,7.745809095705142e-05,-0.5819618122394226,0.00880102783526171,0.44119897216473825,0.4355551676152076,0.00880102783526171,0.9646467204301771,0.0011089210086168415,-6.804367800727951,1.0,1.0,0.5588010278352618,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,1010932435,200,40,5,227.6072757475232,0.0018307047591261676,-0.5229205807821543,0.042786735784892116,0.40721326421510784,0.4355551676152076,0.042786735784892116,0.8868441312597908,0.000998276916673204,-6.909479848524503,1.0,1.0,0.5927867357848922,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2470191679,200,40,5,219.98226998353195,0.002840210910237197,-0.5053512535593556,0.05329362917119829,0.39670637082880167,0.4355551676152076,0.05329362917119829,0.9149648577364355,0.001021983543798909,-6.886009889288277,0.0,1.0,0.6032936291711983,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,capopm_stage1_only,2819322228,200,40,5,245.72860001783806,0.0053800214200680156,-0.9764352655272943,0.07334862929917652,0.6233486292991766,0.4355551676152076,0.07334862929917652,0.8231694499201221,0.0009032677267291934,-7.009491562633178,0.0,0.0,0.6233486292991766,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,764503839,200,40,5,200.0,0.008875132339966675,-0.7857185401014503,0.09420792079207924,0.5442079207920791,0.4377863446978182,-0.09420792079207924,,nan,nan,nan,nan,0.4557920792079208,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,869849341,200,40,5,200.0,7.591412606607016e-05,-0.5821195848602109,0.00871287128712861,0.44128712871287135,0.4377863446978182,0.00871287128712861,,nan,nan,nan,nan,0.5587128712871287,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,1010932435,200,40,5,200.0,0.0018507033624154431,-0.5225274876579652,0.04301980198019795,0.406980198019802,0.4377863446978182,0.04301980198019795,,nan,nan,nan,nan,0.593019801980198,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2470191679,200,40,5,200.0,0.002790140672483083,-0.5061336778822887,0.05282178217821776,0.3971782178217822,0.4377863446978182,0.05282178217821776,,nan,nan,nan,nan,0.6028217821782178,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,raw_parimutuel,2819322228,200,40,5,200.0,0.005245488187432598,-0.9739880212250576,0.07242574257425738,0.6224257425742574,0.4377863446978182,0.07242574257425738,,nan,nan,nan,nan,0.6224257425742574,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,764503839,200,40,5,200.0,0.007593994178512894,-0.770338264993162,0.08714352631442507,0.5371435263144251,0.43513165746079807,-0.08714352631442507,1.0,0.0011606926164936025,-6.758738368862965,0.0,0.0,0.462856473685575,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,869849341,200,40,5,200.0,0.00012883036918149215,-0.5774100645400245,0.011350346654683818,0.43864965334531614,0.43513165746079807,0.011350346654683818,1.0,0.0011495617878867887,-6.768374463237995,1.0,1.0,0.5613503466546839,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,1010932435,200,40,5,200.0,0.001959240732041222,-0.5204327727331839,0.044263311354226786,0.40573668864577317,0.43513165746079807,0.044263311354226786,1.0,0.0011256509249884974,-6.789393810660413,1.0,1.0,0.5942633113542268,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2470191679,200,40,5,200.0,0.002879780323172544,-0.5047382151863254,0.05366358470296728,0.3963364152970327,0.43513165746079807,0.05366358470296728,1.0,0.0011169648048857646,-6.797140267998674,1.0,1.0,0.6036635847029673,nan,nan,nan,nan
B2_asymptotic_rate__seed0,B2.ASYMPTOTIC_RATE_CHECK,B,uncorrected,2819322228,200,40,5,200.0,0.005227312430402453,-0.9736554599606134,0.07230015512018251,0.6223001551201826,0.43513165746079807,0.07230015512018251,1.0,0.0010973047248253004,-6.814898356112122,0.0,0.0,0.6223001551201826,nan,nan,nan,nan
